record_id,redcap_data_access_group,hospitalid,reporting_month,phase,stakeholders_qi_team___1,stakeholders_qi_team___2,stakeholders_qi_team___3,stakeholders_qi_team___4,stakeholders_qi_team___5,stakeholders_qi_team___6,stakeholders_qi_team___7,stakeholders_qi_team___8,stakeholders_qi_team___9,stakeholders_qi_team___10,stakeholders_qi_team___11,other_stakeholder,inpatient_iuds,iud_specify___1,iud_specify___2,iud_specify___3,iud_specify___4,iud_specify___5,iud_specify___6,other_iud,inpatient_implant,larc_availability,larc_device,postpartum_iud_protocols,depts_iud_protocol___1,depts_iud_protocol___2,depts_iud_protocol___3,depts_iud_protocol___4,depts_iud_protocol___5,depts_iud_protocol___6,other_dept_iud,postpartum_implant_prot,depts_implant_protocol___1,depts_implant_protocol___2,depts_implant_protocol___3,depts_implant_protocol___4,depts_implant_protocol___5,depts_implant_protocol___6,other_dept_implant,larc_340b,iud_billingcodes,implant_billingcodes,billing_payer___1,billing_payer___2,billing_payer___3,private_insurer___1,private_insurer___2,private_insurer___3,private_insurer___4,private_insurer___5,private_insurer___6,private_insurer___7,private_insurer___8,private_insurer___9,other_privateinsur,billed_devicesplaced,reimbursement___1,reimbursement___2,reimbursement___3,reimbursement___4,reimbursement___5,reimbursement___6,specific_mco,specific_privatepayer,device_iud_tracking,device_tracking_where___1,device_tracking_where___2,device_tracking_where___3,device_tracking_where___4,device_tracking_where___5,other_tracking,iud_revisions___1,iud_revisions___2,iud_revisions___3,iud_revisions___4,iud_revisions___5,iud_revisions___6,iud_revisions___7,other_iud_revisions,device_implant_tracking,device_tracking_where2___1,device_tracking_where2___2,device_tracking_where2___3,device_tracking_where2___4,device_tracking_where2___5,other_tracking2,implant_revisions___1,implant_revisions___2,implant_revisions___3,implant_revisions___4,implant_revisions___5,implant_revisions___6,implant_revisions___7,other_implant_revision,number_sites,education,number_site_education,standard_education,communication_plan,comm_strategy,percent_trained_iplarc,percent_iplarc_iudplace,percent_iplarc_implant,nurse_training,lactationconsult_training,lactationconsultant,socialworkers_training,socialworkers,deliveries,active_larc,active_larc_yes,iuds,implants,number_prenatal,number_prenatal_no,number_prenatal_record,number_deliveryadmiss,sustainability,iplarc_complete
1420-12,carle_foundation_h,018,12,,1,1,1,1,1,1,1,1,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,0,0,1,0,,1,1,1,1,1,0,0,,3,0,0,1,1,0,,1,1,1,1,1,0,0,,1,2,,2,3,1,10,10,10,11,11,,11,,195,1,3,9,0,1,0,0,9,,2
1420-13,carle_foundation_h,018,13,,1,1,1,1,1,1,1,1,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,0,0,0,1,0,0,0,0,1,"Health Alliance",1,0,0,1,0,0,0,,1,3,1,0,0,1,0,,1,1,1,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,2,1,2,2,3,1,10,10,10,11,11,,11,,206,1,3,7,1,6,0,0,6,,2
1420-14,carle_foundation_h,018,14,,1,1,1,1,1,1,1,1,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,0,0,0,1,0,0,0,0,1,"Health Alliance",1,0,0,1,0,0,1,,1,3,1,0,0,1,0,,1,1,1,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,2,1,2,2,3,1,10,10,10,11,11,,11,,240,1,3,5,2,4,0,0,5,,2
1420-15,carle_foundation_h,018,15,2,1,1,1,1,1,1,1,1,1,1,0,,,1,0,0,0,1,0,,3,,,,0,0,0,0,0,0,,3,1,1,0,1,1,0,,3,,3,1,1,1,0,0,0,1,0,0,0,0,1,"Health Alliance",1,0,0,1,0,0,1,,1,3,1,0,0,1,0,,1,1,0,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,2,1,2,2,3,1,10,10,10,11,11,,11,,214,1,3,11,1,8,0,0,7,2,2
1420-16,carle_foundation_h,018,16,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,2,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,237,1,3,6,2,6,0,2,8,1,2
1420-17,carle_foundation_h,018,17,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,2,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,267,1,3,9,1,6,0,0,9,1,2
1420-18,carle_foundation_h,018,18,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,2,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,261,1,3,15,3,7,0,2,9,1,2
1422-1,norwegian_american,091,5,,0,0,1,1,1,0,1,0,0,0,1,"Dept director, clinical coordinator",2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,0,,0,1,,1,1,11,1,1,1,1,1,26,0,,,,,,,,,2
1422-2,norwegian_american,091,1,,0,0,0,0,0,0,0,0,0,0,1,"Our hospital did not join until June",1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,4,0,,0,1,,1,1,11,1,1,1,1,1,34,0,,,,,,,,,2
1422-3,norwegian_american,091,2,,0,0,0,0,0,0,0,0,0,0,1,"Hospital did not join initiative yet",1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,4,0,,0,1,,1,1,11,1,1,1,1,1,36,0,,,,,,,,,2
1422-4,norwegian_american,091,3,,0,0,1,1,1,0,1,0,0,0,1,"Dept director, clinical coordinator, materials management",2,0,0,0,0,0,0,,2,2,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,4,0,,0,1,,1,1,11,1,1,1,1,0,39,0,,,,,,,,,2
1422-5,norwegian_american,091,4,,0,0,1,1,1,0,1,0,0,0,1,"Dept director, clinical coordinator",2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,4,0,,0,1,,1,1,11,1,1,1,1,1,26,0,,,,,,,,,2
1422-6,norwegian_american,091,6,,0,0,1,1,1,0,1,0,0,0,1,"Dept director, clinical coordinator",2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,0,,1,2,,1,1,11,1,1,1,1,1,37,0,,,,,,,,,2
1422-7,norwegian_american,091,7,,0,0,1,1,1,0,1,1,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,0,,1,2,,2,4,11,2,1,1,1,1,28,0,,,,,,,,,2
1422-8,norwegian_american,091,8,,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,2,,3,1,1,1,0,0,0,,3,1,1,1,0,0,0,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,0,,1,3,0,6,6,11,6,6,,1,1,31,0,,,,,,,,,2
1422-9,norwegian_american,091,9,,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,0,0,,3,1,1,1,1,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,3,0,0,1,1,0,,1,1,1,1,0,1,0,,3,0,0,1,1,0,,1,1,1,1,0,1,0,,4,0,,2,3,1,11,11,11,11,11,,1,1,42,1,3,0,1,6,1,1,9,,2
1422-10,norwegian_american,091,10,,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,0,0,,3,1,1,1,1,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,3,0,0,1,1,0,,1,1,1,1,0,1,0,,3,0,0,1,1,0,,1,1,1,1,0,1,0,,4,1,2,2,3,1,11,11,11,11,11,,1,1,24,1,3,1,8,4,0,0,7,,2
1422-11,norwegian_american,091,11,,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,0,0,,3,1,1,1,1,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,3,0,0,1,1,0,,1,1,1,0,0,1,0,,3,0,0,1,1,0,,1,1,1,1,0,1,0,,4,1,2,2,3,1,11,11,11,11,11,,1,1,31,1,3,0,4,6,0,1,9,,2
1422-12,norwegian_american,091,12,,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,0,0,,3,1,1,1,1,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,4,1,4,2,3,1,11,11,11,11,11,,1,0,34,1,3,2,4,7,0,1,10,,2
1422-13,norwegian_american,091,13,,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,0,0,,3,1,1,1,1,0,0,,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,4,2,,2,3,1,11,11,11,11,11,,1,1,27,1,3,2,6,7,1,0,10,,2
1422-14,norwegian_american,091,14,,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,1,1,1,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,4,2,,2,3,1,11,11,11,11,11,,1,1,25,1,3,0,3,6,1,0,10,,2
1422-15,norwegian_american,091,15,1,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,1,1,1,0,,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,4,2,,2,3,1,11,11,11,11,11,,1,1,43,1,3,3,5,8,1,0,9,,2
1422-16,norwegian_american,091,16,1,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,1,1,1,0,,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,4,2,,2,3,1,11,11,11,11,11,,1,1,31,1,3,4,6,8,2,0,9,,2
1422-17,norwegian_american,091,17,1,0,0,1,1,1,0,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,1,1,1,0,,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,4,2,,2,3,1,11,11,11,11,11,,1,1,33,1,3,2,10,8,1,0,9,,2
1422-18,norwegian_american,091,18,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,39,1,3,3,4,8,0,0,8,1,2
1422-19,norwegian_american,091,19,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,36,1,3,1,4,7,2,1,10,1,2
1433-1,memorial_medical_c,087,5,,1,0,1,1,1,1,1,1,1,1,0,,3,1,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,0,0,1,1,"Physician templated note",1,1,0,0,1,1,0,,3,0,1,0,0,0,,1,1,0,0,1,1,0,,3,1,2,0,2,,11,10,8,2,6,,2,,132,0,,,,,,,,,2
1433-2,memorial_medical_c,087,1,,1,0,0,1,1,1,1,1,1,0,0,,2,0,0,0,0,0,0,,2,2,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,3,0,,0,2,,3,2,5,1,6,,1,1,116,0,,,,,,,,,2
1433-3,memorial_medical_c,087,2,,1,0,1,1,1,1,1,1,1,1,0,,2,0,0,0,0,0,0,,2,2,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,3,0,,0,3,0,6,2,5,1,6,,1,1,146,0,,,,,,,,,2
1433-4,memorial_medical_c,087,3,,1,0,1,1,1,1,1,1,1,1,0,,3,1,0,0,0,0,0,,2,2,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,3,0,,0,2,,7,2,5,1,6,,1,1,132,0,,,,,,,,,2
1433-5,memorial_medical_c,087,4,,1,0,1,1,1,1,1,1,1,1,0,,3,1,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,3,1,2,1,3,0,7,2,5,2,6,,1,1,127,0,,,,,,,,,2
1433-6,memorial_medical_c,087,6,,1,0,1,1,1,1,1,1,1,1,0,,3,1,0,0,0,1,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,0,0,1,0,,1,1,0,0,1,1,0,,3,1,0,0,1,0,,1,1,0,0,1,1,0,,3,1,2,1,3,0,9,3,7,3,9,,6,,124,0,,,,,,,,,2
1433-7,memorial_medical_c,087,7,,0,0,0,1,1,1,1,1,1,1,0,,3,1,0,0,0,0,0,,2,3,1,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,0,1,0,,1,1,0,0,1,1,0,,3,0,0,0,1,0,,1,1,0,0,1,1,0,,3,1,2,1,2,,6,4,4,7,7,,1,1,143,0,,,,,,,,,2
1433-8,memorial_medical_c,087,8,,1,0,0,1,1,1,1,1,1,1,0,,3,1,0,0,0,0,0,,3,3,1,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,0,1,0,,1,1,0,0,1,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,3,1,2,1,3,1,9,9,5,7,11,,11,,108,0,,,,,,,,,2
1433-9,memorial_medical_c,087,9,,1,0,0,1,1,1,1,1,1,1,0,,3,1,0,0,0,0,0,,2,3,1,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,0,1,0,,1,1,0,0,1,0,0,,3,0,0,0,1,0,,1,1,0,0,1,1,0,,3,2,,1,3,1,9,10,8,9,11,,11,,111,0,,,,,,,,,2
1433-11,memorial_medical_c,087,10,1,1,0,0,1,1,1,1,1,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,0,1,0,,3,1,1,1,0,1,0,,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,3,1,0,1,1,0,,1,1,1,0,1,1,0,,3,0,0,1,1,0,,1,1,1,0,1,1,0,,5,1,4,1,3,0,11,10,9,11,11,,11,,119,1,3,0,0,10,0,0,7,,2
1433-12,memorial_medical_c,087,11,,1,0,0,1,1,1,1,1,1,1,0,,3,1,0,0,0,1,0,,3,3,1,3,1,1,1,0,1,0,,3,1,1,1,0,1,0,,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,1,1,0,,1,1,0,0,1,1,0,,3,0,0,1,1,0,,1,1,0,0,1,1,0,,3,2,,2,3,1,11,11,8,8,11,,11,,132,0,,,,,,,,,2
1433-13,memorial_medical_c,087,12,1,1,0,0,1,1,1,1,1,1,1,0,,3,1,0,0,0,1,0,,2,3,1,3,1,1,1,0,1,0,,3,1,1,1,0,1,0,,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,3,1,0,1,1,0,,1,1,1,0,1,1,0,,3,0,0,1,1,0,,1,1,1,0,1,1,0,,5,2,,2,3,1,11,10,9,11,11,,11,,123,1,3,1,0,10,0,0,5,,2
1433-14,memorial_medical_c,087,13,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,1,1,0,0,0,2,2,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,124,1,3,0,0,9,1,0,7,2,2
1433-15,memorial_medical_c,087,14,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,0,1,0,,1,1,1,1,0,0,0,1,1,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,125,1,3,0,0,10,0,0,6,2,2
1433-16,memorial_medical_c,087,14,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,1,1,0,,1,1,1,1,0,0,0,1,1,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,125,1,3,1,2,10,0,0,7,2,2
1433-17,memorial_medical_c,087,15,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,0,1,0,,1,1,1,1,0,0,0,1,1,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,124,1,3,3,2,10,0,0,10,2,2
1433-18,memorial_medical_c,087,16,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,0,1,0,,1,1,1,1,0,0,0,2,2,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,135,1,3,0,1,10,0,0,10,2,2
1433-19,memorial_medical_c,087,17,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"not identified by billing this month",1,1,1,1,0,0,0,2,2,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,114,1,3,1,3,10,0,0,10,2,2
1433-20,memorial_medical_c,087,18,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,1,1,0,,1,1,0,1,0,0,0,,1,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,115,1,3,2,4,10,0,0,10,1,2
1452-1,memorial_carbondal,055,1,,0,0,1,0,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,,3,3,2,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,2,1,11,2,2,,1,1,133,0,,,,,,,,,2
1452-2,memorial_carbondal,055,2,,0,0,1,0,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,,3,3,2,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,2,1,11,2,2,,1,1,162,0,,,,,,,,,2
1452-3,memorial_carbondal,055,3,,1,0,1,0,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,,3,3,2,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,2,1,11,2,2,,1,1,153,0,,,,,,,,,2
1452-4,memorial_carbondal,055,4,,0,0,1,0,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,,3,3,2,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,2,1,11,2,2,,1,1,177,0,,,,,,,,,2
1452-5,memorial_carbondal,055,5,,0,0,1,0,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,,3,3,2,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,2,1,11,2,2,,1,1,186,0,,,,,,,,,2
1452-6,memorial_carbondal,055,6,,0,0,1,1,1,1,1,0,0,1,0,,3,1,0,0,0,0,0,,3,3,1,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,2,1,11,2,2,,1,1,151,0,,,,,,,,,2
1452-7,memorial_carbondal,055,7,,0,0,1,1,1,1,1,1,0,1,0,,3,1,0,0,0,1,0,,3,3,1,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,1,2,,2,1,11,2,2,,1,1,168,0,,,,,,,,,2
1452-9,memorial_carbondal,055,8,,0,0,1,1,1,1,1,1,0,1,0,,3,1,0,0,0,1,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,2,1,11,2,2,,11,,146,0,,,,,,,,,2
1452-10,memorial_carbondal,055,9,,0,0,1,1,1,1,1,1,0,1,0,,3,1,0,0,0,1,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,2,1,11,2,2,,11,,173,0,,,,,,,,,2
